,sentence_id,word_id,word,TRT,relFix
0,0,0,henry,0.0,
1,0,1,ford,0.0,
2,0,2,",",0.0,
3,0,2,with,0.0,
4,0,3,his,0.0,
5,0,4,son,0.0,
6,0,5,edsel,0.0,
7,0,6,",",0.0,
8,0,6,founded,0.0,
9,0,7,the,0.0,
10,0,8,ford,0.0,
11,0,9,foundation,0.0,
12,0,10,in,0.0,
13,0,11,1936,0.0,
14,0,12,as,0.0,
15,0,13,a,0.0,
16,0,14,local,0.0,
17,0,15,philanthropic,0.0,
18,0,16,organization,0.0,
19,0,17,with,0.0,
20,0,18,a,0.0,
21,0,19,broad,0.0,
22,0,20,charter,0.0,
23,0,21,to,0.0,
24,0,22,promote,0.0,
25,0,23,human,0.0,
26,0,24,welfare,0.0,
27,0,25,.,0.0,
28,1,0,after,0.0,
29,1,1,this,0.0,
30,1,2,initial,0.0,
31,1,3,success,0.0,
32,1,4,",",0.0,
33,1,4,ford,0.0,
34,1,5,left,0.0,
35,1,6,edison,0.0,
36,1,7,illuminating,0.0,
37,1,8,and,0.0,
38,1,9,",",0.0,
39,1,9,with,0.0,
40,1,10,other,0.0,
41,1,11,investors,0.0,
42,1,12,",",0.0,
43,1,12,formed,0.0,
44,1,13,the,0.0,
45,1,14,detroit,0.0,
46,1,15,automobile,0.0,
47,1,16,company,0.0,
48,1,17,.,0.0,
49,2,0,with,0.0,0.0
50,2,1,his,0.0,0.0
51,2,2,interest,343.0,1.0
52,2,3,in,0.0,0.0
53,2,4,race,0.0,0.0
54,2,5,cars,0.0,0.0
55,2,6,",",0.0,0.0
56,2,6,he,0.0,0.0
57,2,7,formed,0.0,0.0
58,2,8,a,0.0,0.0
59,2,9,second,0.0,0.0
60,2,10,company,0.0,0.0
61,2,11,",",0.0,0.0
62,2,11,the,0.0,0.0
63,2,12,henry,0.0,0.0
64,2,13,ford,0.0,0.0
65,2,14,company,0.0,0.0
66,2,15,.,0.0,0.0
67,3,0,during,0.0,
68,3,1,this,0.0,
69,3,2,period,0.0,
70,3,3,",",0.0,
71,3,3,he,0.0,
72,3,4,personally,0.0,
73,3,5,drove,0.0,
74,3,6,his,0.0,
75,3,7,quadricycle,0.0,
76,3,8,to,0.0,
77,3,9,victory,0.0,
78,3,10,in,0.0,
79,3,11,a,0.0,
80,3,12,race,0.0,
81,3,13,against,0.0,
82,3,14,alexander,0.0,
83,3,15,winton,0.0,
84,3,16,",",0.0,
85,3,16,a,0.0,
86,3,17,well-known,0.0,
87,3,18,driver,0.0,
88,3,19,and,0.0,
89,3,20,the,0.0,
90,3,21,heavy,0.0,
91,3,22,favorite,0.0,
92,3,23,on,0.0,
93,3,24,october,0.0,
94,3,25,10,0.0,
95,3,26,",",0.0,
96,3,26,1901,0.0,
97,3,27,.,0.0,
98,4,0,ford,0.0,
99,4,1,was,0.0,
100,4,2,forced,0.0,
101,4,3,out,0.0,
102,4,4,of,0.0,
103,4,5,the,0.0,
104,4,6,company,0.0,
105,4,7,by,0.0,
106,4,8,the,0.0,
107,4,9,investors,0.0,
108,4,10,",",0.0,
109,4,10,including,0.0,
110,4,11,henry,0.0,
111,4,12,m,0.0,
112,4,13,.,0.0,
113,4,13,leland,0.0,
114,4,14,in,0.0,
115,4,15,1902,0.0,
116,4,16,",",0.0,
117,4,16,and,0.0,
118,4,17,the,0.0,
119,4,18,company,0.0,
120,4,19,was,0.0,
121,4,20,reorganized,0.0,
122,4,21,as,0.0,
123,4,22,cadillac,0.0,
124,4,23,.,0.0,
125,5,0,in,0.0,
126,5,1,1891,0.0,
127,5,2,",",0.0,
128,5,2,ford,0.0,
129,5,3,became,0.0,
130,5,4,an,0.0,
131,5,5,engineer,0.0,
132,5,6,with,0.0,
133,5,7,the,0.0,
134,5,8,edison,0.0,
135,5,9,illuminating,0.0,
136,5,10,company,0.0,
137,5,11,",",0.0,
138,5,11,and,0.0,
139,5,12,after,0.0,
140,5,13,his,0.0,
141,5,14,promotion,0.0,
142,5,15,to,0.0,
143,5,16,chief,0.0,
144,5,17,engineer,0.0,
145,5,18,in,0.0,
146,5,19,1893,0.0,
147,5,20,",",0.0,
148,5,20,he,0.0,
149,5,21,had,0.0,
150,5,22,enough,0.0,
151,5,23,time,0.0,
152,5,24,and,0.0,
153,5,25,money,0.0,
154,5,26,to,0.0,
155,5,27,devote,0.0,
156,5,28,attention,0.0,
157,5,29,to,0.0,
158,5,30,his,0.0,
159,5,31,personal,0.0,
160,5,32,experiments,0.0,
161,5,33,on,0.0,
162,5,34,internal,0.0,
163,5,35,combustion,0.0,
164,5,36,engines,0.0,
165,5,37,.,0.0,
166,6,0,these,0.0,
167,6,1,experiments,0.0,
168,6,2,culminated,0.0,
169,6,3,in,0.0,
170,6,4,1896,0.0,
171,6,5,with,0.0,
172,6,6,the,0.0,
173,6,7,completion,0.0,
174,6,8,of,0.0,
175,6,9,his,0.0,
176,6,10,own,0.0,
177,6,11,self-propelled,0.0,
178,6,12,vehicle,0.0,
179,6,13,named,0.0,
180,6,14,the,0.0,
181,6,15,quadricycle,0.0,
182,6,16,",",0.0,
183,6,16,which,0.0,
184,6,17,he,0.0,
185,6,18,test-drove,0.0,
186,6,19,on,0.0,
187,6,20,june,0.0,
188,6,21,4,0.0,
189,6,22,of,0.0,
190,6,23,that,0.0,
191,6,24,year,0.0,
192,6,25,.,0.0,
193,7,0,ford,0.0,
194,7,1,was,0.0,
195,7,2,born,0.0,
196,7,3,on,0.0,
197,7,4,a,0.0,
198,7,5,prosperous,0.0,
199,7,6,farm,0.0,
200,7,7,in,0.0,
201,7,8,springwells,0.0,
202,7,9,township,0.0,
203,7,10,(now,0.0,
204,7,11,in,0.0,
205,7,12,the,0.0,
206,7,13,city,0.0,
207,7,14,of,0.0,
208,7,15,dearborn,0.0,
209,7,16,",",0.0,
210,7,16,michigan,0.0,
211,7,17,),0.0,
212,7,17,owned,0.0,
213,7,18,by,0.0,
214,7,19,his,0.0,
215,7,20,parents,0.0,
216,7,21,",",0.0,
217,7,21,william,0.0,
218,7,22,ford,0.0,
219,7,23,(1826-1905,0.0,
220,7,24,),0.0,
221,7,24,and,0.0,
222,7,25,mary,0.0,
223,7,26,litogot,0.0,
224,7,27,(c1839-1876),0.0,
