,sentence_id,word_id,word,TRT,relFix
142,16,2,углу,615,0.22323049001814882
143,16,3,комнаты,391,0.14192377495462796
144,16,4,сидели,398,0.14446460980036296
145,16,5,по,148,0.05372050816696915
146,16,6,две,250,0.09074410163339383
147,16,7,кошки,95,0.034482758620689655
148,17,0,здесь,643,0.11103436366776032
149,17,1,потребуется,471,0.08133310309100328
150,17,2,врач,528,0.09117596270074253
151,17,3,который,789,0.13624589880849594
152,17,4,будет,113,0.019513037471939217
153,17,5,лечить,926,0.159903298221378
154,17,6,заболевших,1601,0.27646347781039543
155,17,7,в,570,0.0984285960973925
156,17,8,экспедиции,150,0.025902262130892764
157,18,0,у,428,0.15086358829749735
158,18,1,моего,233,0.08212900951709552
159,18,2,отца,274,0.09658089531194924
160,18,3,был,101,0.03560098695805428
161,18,4,счет,81,0.02855128657032076
162,18,5,в,446,0.1572083186464575
163,18,6,швейцарском,397,0.1399365526965104
164,18,7,банке,0,0.0
165,18,8,он,37,0.013041945717307015
166,18,9,был,202,0.07120197391610857
167,18,10,лесоторговец,638,0.22488544236869934
168,19,0,количество,730,0.15475938096247616
169,19,1,денег,919,0.19482722069111724
170,19,2,в,0,0.0
171,19,3,обороте,440,0.09327962688149248
172,19,4,выросло,858,0.18189527241891032
173,19,5,благодаря,534,0.11320754716981132
174,19,6,союзу,535,0.11341954632181471
175,19,7,с,133,0.028195887216451134
176,19,8,американским,527,0.11172355310578758
177,19,9,банком,41,0.008691965232139071
178,20,0,возможности,1532,0.28683767084815576
179,20,1,этих,694,0.12993821381763715
180,20,2,перемен,576,0.10784497285152593
181,20,3,будут,327,0.061224489795918366
182,20,4,обсуждаться,916,0.17150346377082942
183,20,5,в,190,0.035573862572551955
184,20,6,париже,358,0.06702864632091368
185,20,7,летом,311,0.0582287961055982
186,20,8,будущего,345,0.06459464519752856
187,20,9,года,92,0.01722523871934095
188,21,0,применение,641,0.21618887015177066
189,21,1,микросхемы,352,0.11871838111298483
190,21,2,даст,293,0.09881956155143339
191,21,3,возможность,723,0.24384485666104552
192,21,4,уменьшить,373,0.1258010118043845
193,21,5,вес,211,0.07116357504215852
194,21,6,бытовой,372,0.1254637436762226
195,21,7,электроники,0,0.0
196,22,0,однако,543,0.2533831077928138
197,22,1,здесь,196,0.09146056929538031
198,22,2,есть,346,0.16145590293980402
199,22,3,и,445,0.20765282314512365
200,22,4,свои,272,0.12692487167522165
201,22,5,актуальные,341,0.15912272515165657
202,22,6,проблемы,0,0.0
203,23,0,если,376,0.2781065088757396
204,23,1,мы,0,0.0
205,23,2,позволим,468,0.34615384615384615
