,sentence_id,word_id,word,TRT,relFix
0,0,0,with,166.0,0.11673699015471167
1,0,1,his,100.0,0.07032348804500703
2,0,2,interest,146.0,0.10267229254571027
3,0,3,in,97.0,0.06821378340365682
4,0,4,race,103.0,0.07243319268635724
5,0,5,cars,0.0,0.0
6,0,6,",",0.0,0.0
7,0,6,he,83.0,0.058368495077355836
8,0,7,formed,56.0,0.03938115330520394
9,0,8,a,125.0,0.08790436005625879
10,0,9,second,0.0,0.0
11,0,10,company,139.0,0.09774964838255977
12,0,11,",",0.0,0.0
13,0,11,the,70.0,0.04922644163150492
14,0,12,henry,80.0,0.05625879043600562
15,0,13,ford,0.0,0.0
16,0,14,company,257.0,0.18073136427566808
17,0,15,.,0.0,0.0
18,1,0,during,103.0,0.030545670225385527
19,1,1,this,0.0,0.0
20,1,2,period,79.0,0.0234282325029656
21,1,3,",",0.0,0.0
22,1,3,he,0.0,0.0
23,1,4,personally,227.0,0.0673190984578885
24,1,5,drove,188.0,0.05575326215895611
25,1,6,his,64.0,0.018979833926453145
26,1,7,quadricycle,748.0,0.22182680901542112
27,1,8,to,0.0,0.0
28,1,9,victory,329.0,0.0975682087781732
29,1,10,in,121.0,0.03588374851720048
30,1,11,a,0.0,0.0
31,1,12,race,65.0,0.019276393831553974
32,1,13,against,0.0,0.0
33,1,14,alexander,90.0,0.026690391459074734
34,1,15,winton,73.0,0.021648873072360617
35,1,16,",",0.0,0.0
36,1,16,a,0.0,0.0
37,1,17,well-known,104.0,0.03084223013048636
38,1,18,driver,152.0,0.045077105575326216
39,1,19,and,0.0,0.0
40,1,20,the,78.0,0.023131672597864767
41,1,21,heavy,251.0,0.07443653618030842
42,1,22,favorite,166.0,0.04922894424673784
43,1,23,on,0.0,0.0
44,1,24,october,119.0,0.03529062870699881
45,1,25,10,257.0,0.07621589561091341
46,1,26,",",0.0,0.0
47,1,26,1901,158.0,0.0468564650059312
48,1,27,.,0.0,0.0
49,2,0,ford,122.0,0.06327800829875518
50,2,1,was,71.0,0.03682572614107884
51,2,2,forced,84.0,0.043568464730290454
52,2,3,out,0.0,0.0
53,2,4,of,94.0,0.0487551867219917
54,2,5,the,0.0,0.0
55,2,6,company,97.0,0.050311203319502076
56,2,7,by,155.0,0.0803941908713693
57,2,8,the,0.0,0.0
58,2,9,investors,0.0,0.0
59,2,10,",",0.0,0.0
60,2,10,including,96.0,0.04979253112033195
61,2,11,henry,80.0,0.04149377593360996
62,2,12,m,0.0,0.0
63,2,13,.,0.0,0.0
64,2,13,leland,188.0,0.0975103734439834
65,2,14,in,0.0,0.0
66,2,15,1902,161.0,0.08350622406639004
67,2,16,",",0.0,0.0
68,2,16,and,0.0,0.0
69,2,17,the,77.0,0.03993775933609958
70,2,18,company,0.0,0.0
71,2,19,was,0.0,0.0
72,2,20,reorganized,404.0,0.2095435684647303
73,2,21,as,171.0,0.08869294605809129
74,2,22,cadillac,128.0,0.06639004149377593
75,2,23,.,0.0,0.0
76,3,0,in,69.0,0.018249140439037293
77,3,1,1891,261.0,0.0690293573128802
78,3,2,",",0.0,0.0
79,3,2,ford,263.0,0.06955831790531605
80,3,3,became,71.0,0.018778101031473156
81,3,4,an,146.0,0.03861412324781804
82,3,5,engineer,227.0,0.06003702724147051
83,3,6,with,143.0,0.03782068235916424
84,3,7,the,0.0,0.0
85,3,8,edison,55.0,0.014546416291986247
86,3,9,illuminating,157.0,0.041523406506215284
87,3,10,company,122.0,0.03226659613858768
88,3,11,",",0.0,0.0
89,3,11,and,112.0,0.029621793176408357
90,3,12,after,109.0,0.02882835228775456
91,3,13,his,88.0,0.023274266067177994
92,3,14,promotion,0.0,0.0
93,3,15,to,0.0,0.0
94,3,16,chief,104.0,0.027505950806664903
95,3,17,engineer,124.0,0.03279555673102354
96,3,18,in,0.0,0.0
97,3,19,1893,257.0,0.06797143612800846
98,3,20,",",0.0,0.0
99,3,20,he,60.0,0.015868817773075906
100,3,21,had,104.0,0.027505950806664903
101,3,22,enough,81.0,0.021422903993652473
102,3,23,time,95.0,0.02512562814070352
103,3,24,and,0.0,0.0
104,3,25,money,151.0,0.0399365247289077
105,3,26,to,0.0,0.0
106,3,27,devote,79.0,0.02089394340121661
107,3,28,attention,131.0,0.03464691880454906
108,3,29,to,0.0,0.0
109,3,30,his,0.0,0.0
110,3,31,personal,123.0,0.03253107643480561
111,3,32,experiments,111.0,0.029357312880190427
112,3,33,on,178.0,0.047077492726791854
113,3,34,internal,192.0,0.0507802168738429
114,3,35,combustion,168.0,0.04443268976461254
115,3,36,engines,0.0,0.0
116,3,37,.,0.0,0.0
117,4,0,these,87.0,0.03437376531015409
118,4,1,experiments,168.0,0.06637692611615963
119,4,2,culminated,103.0,0.04069537732121691
120,4,3,in,0.0,0.0
121,4,4,1896,280.0,0.11062821019359936
122,4,5,with,76.0,0.0300276570525484
123,4,6,the,0.0,0.0
124,4,7,completion,267.0,0.10549190043461082
125,4,8,of,52.0,0.020545239035954167
126,4,9,his,150.0,0.05926511260371395
127,4,10,own,75.0,0.029632556301856974
128,4,11,self-propelled,167.0,0.06598182536546819
129,4,12,vehicle,88.0,0.03476886606084552
130,4,13,named,122.0,0.04820229158435401
131,4,14,the,0.0,0.0
132,4,15,quadricycle,288.0,0.11378901619913077
133,4,16,",",0.0,0.0
134,4,16,which,60.0,0.023706045041485577
135,4,17,he,86.0,0.03397866455946266
136,4,18,test-drove,169.0,0.06677202686685105
137,4,19,on,0.0,0.0
138,4,20,june,104.0,0.04109047807190833
139,4,21,4,0.0,0.0
